
==============================
REPLAN_ID,1
==============================
t,x,y,z,vx,vy,vz,ax,ay,az
19.21,9.19937,5.13017,0.535674,0.453628,0.357354,0.0250768,0.00502564,-0.0207218,-0.011603
19.22,9.2039,5.13374,0.535924,0.453681,0.357134,0.0249582,0.00571291,-0.0233115,-0.012121
19.23,9.20844,5.13731,0.536173,0.453742,0.356888,0.0248344,0.00640018,-0.0259011,-0.0126389
19.24,9.21298,5.14088,0.536421,0.453809,0.356616,0.0247054,0.00708745,-0.0284908,-0.0131568
19.25,9.21752,5.14444,0.536667,0.453884,0.356318,0.0245713,0.00777473,-0.0310805,-0.0136748
19.26,9.22206,5.148,0.536913,0.453965,0.355994,0.0244319,0.008462,-0.0336702,-0.0141927
19.27,9.2266,5.15156,0.537156,0.454053,0.355645,0.0242874,0.00914927,-0.0362599,-0.0147106
19.28,9.23114,5.15511,0.537398,0.454148,0.355269,0.0241377,0.00983654,-0.0388496,-0.0152285
19.29,9.23568,5.15867,0.537639,0.45425,0.354868,0.0239829,0.0105238,-0.0414393,-0.0157465
19.3,9.24022,5.16221,0.537878,0.454358,0.35444,0.0238228,0.0112111,-0.0440289,-0.0162644
19.31,9.24477,5.16575,0.538115,0.454474,0.353987,0.0236576,0.0118984,-0.0466186,-0.0167823
19.32,9.24931,5.16929,0.538351,0.454596,0.353508,0.0234872,0.0125856,-0.0492083,-0.0173002
19.33,9.25386,5.17282,0.538585,0.454725,0.353003,0.0233116,0.0132729,-0.051798,-0.0178182
19.34,9.25841,5.17635,0.538817,0.454862,0.352472,0.0231308,0.0139602,-0.0543877,-0.0183361
19.35,9.26295,5.17987,0.539048,0.455005,0.351915,0.0229448,0.0146475,-0.0569774,-0.018854
19.36,9.26751,5.18339,0.539276,0.455155,0.351333,0.0227537,0.0153347,-0.0595671,-0.0193719
19.37,9.27206,5.1869,0.539503,0.455311,0.350724,0.0225574,0.016022,-0.0621568,-0.0198899
19.38,9.27661,5.1904,0.539727,0.455475,0.350089,0.0223559,0.0167093,-0.0647464,-0.0204078
19.39,9.28117,5.1939,0.53995,0.455646,0.349429,0.0221493,0.0173965,-0.0673361,-0.0209257
19.4,9.28182,5.1944,0.539982,0.455671,0.349332,0.0221191,0.0174954,-0.0677085,-0.0210002
19.41,9.28638,5.19789,0.540202,0.455847,0.34866,0.0219156,0.0177774,-0.0666456,-0.0196942
19.42,9.29094,5.20138,0.54042,0.456026,0.347999,0.0217252,0.0180595,-0.0655828,-0.0183881
19.43,9.2955,5.20485,0.540636,0.456208,0.347348,0.0215479,0.0183416,-0.0645199,-0.0170821
19.44,9.30006,5.20832,0.540851,0.456393,0.346709,0.0213836,0.0186237,-0.063457,-0.015776
19.45,9.30463,5.21179,0.541064,0.456581,0.346079,0.0212324,0.0189058,-0.0623941,-0.01447
19.46,9.3092,5.21525,0.541276,0.456771,0.345461,0.0210942,0.0191878,-0.0613313,-0.0131639
19.47,9.31376,5.2187,0.541486,0.456964,0.344853,0.0209691,0.0194699,-0.0602684,-0.0118579
19.48,9.31833,5.22214,0.541695,0.457161,0.344255,0.020857,0.019752,-0.0592055,-0.0105518
19.49,9.32291,5.22558,0.541903,0.457359,0.343669,0.020758,0.0200341,-0.0581427,-0.00924576
19.5,9.32748,5.22902,0.54211,0.457561,0.343092,0.0206721,0.0203162,-0.0570798,-0.00793971
19.51,9.33206,5.23244,0.542317,0.457766,0.342527,0.0205992,0.0205982,-0.0560169,-0.00663366
19.52,9.33664,5.23587,0.542522,0.457973,0.341972,0.0205394,0.0208803,-0.054954,-0.00532761
19.53,9.34122,5.23928,0.542727,0.458183,0.341428,0.0204927,0.0211624,-0.0538912,-0.00402156
19.54,9.3458,5.2427,0.542932,0.458396,0.340894,0.020459,0.0214445,-0.0528283,-0.00271551
19.55,9.35039,5.2461,0.543137,0.458612,0.340371,0.0204384,0.0217265,-0.0517654,-0.00140946
19.56,9.35497,5.2495,0.543341,0.458831,0.339859,0.0204308,0.0220086,-0.0507025,-0.000103411
19.57,9.35956,5.2529,0.543545,0.459052,0.339357,0.0204363,0.0222907,-0.0496397,0.00120264
19.58,9.36415,5.25629,0.54375,0.459277,0.338866,0.0204549,0.0225728,-0.0485768,0.00250869
19.59,9.36875,5.25968,0.543954,0.459504,0.338386,0.0204865,0.0228549,-0.0475139,0.00381474
19.6,9.37334,5.26306,0.54416,0.459734,0.337916,0.0205312,0.0231369,-0.046451,0.00512079
19.61,9.37794,5.26643,0.544365,0.459967,0.337457,0.0205889,0.023419,-0.0453882,0.00642684
19.62,9.38254,5.26981,0.544571,0.460202,0.337008,0.0206597,0.0237011,-0.0443253,0.00773289
19.63,9.38715,5.27318,0.544778,0.460441,0.33657,0.0207436,0.0239832,-0.0432624,0.00903894
19.64,9.39175,5.27654,0.544986,0.460682,0.336143,0.0208405,0.0242653,-0.0421995,0.010345
19.65,9.39636,5.2799,0.545195,0.460926,0.335726,0.0209505,0.0245473,-0.0411367,0.011651
19.66,9.40097,5.28325,0.545405,0.461173,0.33532,0.0210735,0.0248294,-0.0400738,0.0129571
19.67,9.40558,5.2866,0.545617,0.461423,0.334925,0.0212096,0.0251115,-0.0390109,0.0142631
19.68,9.4102,5.28995,0.54583,0.461675,0.33454,0.0213588,0.0253936,-0.0379481,0.0155692
19.69,9.41482,5.2933,0.546044,0.46193,0.334166,0.021521,0.0256756,-0.0368852,0.0168752
19.7,9.41944,5.29664,0.54626,0.462189,0.333802,0.0216963,0.0259577,-0.0358223,0.0181813
19.71,9.42406,5.29997,0.546478,0.46245,0.333449,0.0218846,0.0262398,-0.0347594,0.0194873
19.72,9.42869,5.3033,0.546698,0.462713,0.333107,0.022086,0.0265219,-0.0336966,0.0207934
19.73,9.43332,5.30663,0.54692,0.46298,0.332775,0.0223005,0.026804,-0.0326337,0.0220994
19.74,9.43795,5.30996,0.547144,0.463249,0.332454,0.022528,0.027086,-0.0315708,0.0234055
19.75,9.44258,5.31328,0.54737,0.463522,0.332144,0.0227686,0.0273681,-0.0305079,0.0247115
19.76,9.44722,5.3166,0.547599,0.463797,0.331844,0.0230222,0.0276502,-0.0294451,0.0260176
19.77,9.44749,5.3168,0.547613,0.463813,0.331827,0.0230377,0.027667,-0.0293818,0.0260953
19.78,9.45213,5.32012,0.547845,0.464094,0.331532,0.023297,0.0285016,-0.0295335,0.0257493
19.79,9.45677,5.32343,0.548079,0.464383,0.331236,0.0235527,0.0293363,-0.0296852,0.0254033
19.8,9.46142,5.32674,0.548316,0.464681,0.330938,0.023805,0.0301709,-0.0298368,0.0250574
19.81,9.46607,5.33005,0.548555,0.464987,0.330639,0.0240539,0.0310055,-0.0299885,0.0247114
19.82,9.47072,5.33335,0.548797,0.465301,0.330339,0.0242993,0.0318402,-0.0301402,0.0243654
19.83,9.47537,5.33666,0.549041,0.465624,0.330037,0.0245412,0.0326748,-0.0302918,0.0240194
19.84,9.48003,5.33996,0.549288,0.465954,0.329733,0.0247796,0.0335095,-0.0304435,0.0236735
19.85,9.48469,5.34325,0.549537,0.466294,0.329428,0.0250146,0.0343441,-0.0305952,0.0233275
19.86,9.48936,5.34654,0.549788,0.466641,0.329121,0.0252462,0.0351788,-0.0307468,0.0229815
19.87,9.49403,5.34983,0.550041,0.466997,0.328813,0.0254743,0.0360134,-0.0308985,0.0226355
19.88,9.4987,5.35312,0.550297,0.467362,0.328503,0.0256989,0.036848,-0.0310502,0.0222896
19.89,9.50337,5.3564,0.550555,0.467734,0.328192,0.0259201,0.0376827,-0.0312018,0.0219436
19.9,9.50805,5.35968,0.550816,0.468115,0.327879,0.0261378,0.0385173,-0.0313535,0.0215976
19.91,9.51274,5.36296,0.551078,0.468505,0.327565,0.026352,0.039352,-0.0315052,0.0212516
19.92,9.51742,5.36624,0.551343,0.468902,0.327249,0.0265628,0.0401866,-0.0316568,0.0209057
19.93,9.52211,5.36951,0.551609,0.469308,0.326932,0.0267701,0.0410212,-0.0318085,0.0205597
19.94,9.52681,5.37277,0.551878,0.469723,0.326613,0.026974,0.0418559,-0.0319602,0.0202137
19.95,9.53151,5.37604,0.552149,0.470145,0.326292,0.0271744,0.0426905,-0.0321118,0.0198678
19.96,9.53621,5.3793,0.552422,0.470577,0.32597,0.0273714,0.0435252,-0.0322635,0.0195218
19.97,9.54092,5.38256,0.552696,0.471016,0.325647,0.0275648,0.0443598,-0.0324152,0.0191758
19.98,9.54563,5.38581,0.552973,0.471464,0.325322,0.0277549,0.0451945,-0.0325668,0.0188298
19.99,9.55035,5.38906,0.553251,0.47192,0.324996,0.0279414,0.0460291,-0.0327185,0.0184839
20,9.55507,5.39231,0.553532,0.472384,0.324668,0.0281246,0.0468637,-0.0328702,0.0181379
20.01,9.5598,5.39556,0.553814,0.472857,0.324338,0.0283042,0.0476984,-0.0330218,0.0177919
20.02,9.56453,5.3988,0.554098,0.473338,0.324007,0.0284804,0.048533,-0.0331735,0.0174459
20.03,9.56926,5.40204,0.554383,0.473828,0.323675,0.0286531,0.0493677,-0.0333252,0.0171
20.04,9.574,5.40527,0.554671,0.474326,0.323341,0.0288224,0.0502023,-0.0334768,0.016754
20.05,9.57875,5.4085,0.55496,0.474832,0.323005,0.0289882,0.0510369,-0.0336285,0.016408
20.06,9.5835,5.41173,0.555251,0.475346,0.322668,0.0291505,0.0518716,-0.0337802,0.016062
20.07,9.58826,5.41496,0.555543,0.475869,0.32233,0.0293094,0.0527062,-0.0339318,0.0157161
20.08,9.59302,5.41818,0.555837,0.476401,0.32199,0.0294649,0.0535409,-0.0340835,0.0153701
20.09,9.59779,5.4214,0.556132,0.47694,0.321648,0.0296168,0.0543755,-0.0342352,0.0150241
20.1,9.60256,5.42461,0.556429,0.477488,0.321305,0.0297654,0.0552101,-0.0343868,0.0146781
20.11,9.60734,5.42782,0.556727,0.478044,0.32096,0.0299104,0.0560448,-0.0345385,0.0143322
20.12,9.61212,5.43103,0.557027,0.478609,0.320614,0.030052,0.0568794,-0.0346902,0.0139862
20.13,9.61691,5.43424,0.557328,0.479182,0.320266,0.0301901,0.0577141,-0.0348418,0.0136402
20.14,9.61779,5.43483,0.557384,0.479289,0.320202,0.0302153,0.0578684,-0.0348699,0.0135762
20.15,9.62259,5.43803,0.557687,0.479861,0.319853,0.0303463,0.0566224,-0.0349539,0.0126327
20.16,9.62739,5.44123,0.557991,0.480421,0.319503,0.030468,0.0553764,-0.0350379,0.0116893
20.17,9.6322,5.44442,0.558296,0.480969,0.319152,0.0305801,0.0541303,-0.0351219,0.0107458
20.18,9.63701,5.44761,0.558603,0.481504,0.318801,0.0306829,0.0528843,-0.0352059,0.00980226
20.19,9.64183,5.45079,0.55891,0.482026,0.318448,0.0307762,0.0516382,-0.0352898,0.00885877
20.2,9.64665,5.45398,0.559218,0.482537,0.318095,0.03086,0.0503922,-0.0353738,0.00791527
20.21,9.65148,5.45716,0.559527,0.483034,0.317741,0.0309345,0.0491461,-0.0354578,0.00697178
20.22,9.65631,5.46033,0.559837,0.48352,0.317386,0.0309995,0.0479001,-0.0355418,0.00602829
20.23,9.66115,5.4635,0.560147,0.483992,0.31703,0.031055,0.0466541,-0.0356258,0.00508479
20.24,9.66599,5.46667,0.560458,0.484453,0.316673,0.0311012,0.045408,-0.0357098,0.0041413
20.25,9.67084,5.46984,0.560769,0.4849,0.316316,0.0311379,0.044162,-0.0357938,0.0031978
20.26,9.67569,5.473,0.561081,0.485336,0.315957,0.0311651,0.0429159,-0.0358778,0.00225431
20.27,9.68054,5.47616,0.561393,0.485759,0.315598,0.031183,0.0416699,-0.0359618,0.00131082
20.28,9.6854,5.47931,0.561704,0.486169,0.315238,0.0311913,0.0404238,-0.0360458,0.000367322
20.29,9.69027,5.48246,0.562016,0.486567,0.314877,0.0311903,0.0391778,-0.0361298,-0.000576172
20.3,9.69514,5.48561,0.562328,0.486953,0.314515,0.0311798,0.0379318,-0.0362138,-0.00151967
20.31,9.70001,5.48875,0.56264,0.487326,0.314153,0.0311599,0.0366857,-0.0362978,-0.00246316
20.32,9.70488,5.49189,0.562951,0.487687,0.313789,0.0311306,0.0354397,-0.0363818,-0.00340665
20.33,9.70976,5.49503,0.563262,0.488035,0.313425,0.0310918,0.0341936,-0.0364658,-0.00435015
20.34,9.71464,5.49816,0.563573,0.48837,0.31306,0.0310436,0.0329476,-0.0365497,-0.00529364
20.35,9.71953,5.50129,0.563883,0.488694,0.312694,0.0309859,0.0317015,-0.0366337,-0.00623714
20.36,9.72442,5.50441,0.564193,0.489004,0.312327,0.0309188,0.0304555,-0.0367177,-0.00718063
20.37,9.72931,5.50754,0.564502,0.489303,0.31196,0.0308423,0.0292095,-0.0368017,-0.00812412
20.38,9.7342,5.51065,0.56481,0.489589,0.311591,0.0307563,0.0279634,-0.0368857,-0.00906762
20.39,9.7391,5.51377,0.565117,0.489862,0.311222,0.0306609,0.0267174,-0.0369697,-0.0100111
20.4,9.744,5.51688,0.565423,0.490123,0.310852,0.0305561,0.0254713,-0.0370537,-0.0109546
20.41,9.7489,5.51998,0.565728,0.490371,0.310481,0.0304418,0.0242253,-0.0371377,-0.0118981
20.42,9.75381,5.52309,0.566032,0.490607,0.310109,0.0303181,0.0229792,-0.0372217,-0.0128416
20.43,9.75871,5.52619,0.566334,0.490831,0.309737,0.030185,0.0217332,-0.0373057,-0.0137851
20.44,9.76362,5.52928,0.566635,0.491042,0.309363,0.0300424,0.0204872,-0.0373897,-0.0147286
20.45,9.76854,5.53237,0.566935,0.491241,0.308989,0.0298904,0.0192411,-0.0374737,-0.0156721
20.46,9.77345,5.53546,0.567233,0.491427,0.308614,0.029729,0.0179951,-0.0375577,-0.0166156
20.47,9.77836,5.53855,0.56753,0.491601,0.308238,0.0295581,0.016749,-0.0376417,-0.0175591
20.48,9.78328,5.54163,0.567824,0.491762,0.307861,0.0293778,0.015503,-0.0377256,-0.0185026
20.49,9.7882,5.5447,0.568117,0.491911,0.307483,0.0291881,0.0142569,-0.0378096,-0.0194461
20.5,9.79312,5.54778,0.568408,0.492047,0.307105,0.0289889,0.0130109,-0.0378936,-0.0203895
20.51,9.79732,5.55039,0.568654,0.492153,0.306781,0.0288116,0.0119482,-0.0379653,-0.0211942
20.52,9.80224,5.55346,0.568942,0.492281,0.306402,0.0286097,0.0135277,-0.0378492,-0.0191756
20.53,9.80716,5.55652,0.569227,0.492424,0.306024,0.0284281,0.0151072,-0.0377331,-0.017157
20.54,9.81209,5.55958,0.56951,0.492583,0.305647,0.0282666,0.0166866,-0.0376171,-0.0151384
20.55,9.81701,5.56263,0.569792,0.492758,0.305272,0.0281253,0.0182661,-0.037501,-0.0131198
20.56,9.82194,5.56569,0.570073,0.492948,0.304897,0.0280042,0.0198456,-0.0373849,-0.0111012
20.57,9.82687,5.56873,0.570352,0.493155,0.304524,0.0279033,0.0214251,-0.0372688,-0.00908258
20.58,9.8318,5.57178,0.570631,0.493377,0.304152,0.0278225,0.0230046,-0.0371528,-0.00706397
20.59,9.83674,5.57482,0.570909,0.493615,0.303781,0.027762,0.0245841,-0.0370367,-0.00504536
20.6,9.84168,5.57785,0.571186,0.493869,0.303411,0.0277216,0.0261635,-0.0369206,-0.00302676
20.61,9.84662,5.58088,0.571463,0.494138,0.303043,0.0277015,0.027743,-0.0368045,-0.00100815
20.62,9.85156,5.58391,0.57174,0.494423,0.302675,0.0277015,0.0293225,-0.0366885,0.00101046
20.63,9.85651,5.58694,0.572017,0.494725,0.302309,0.0277217,0.030902,-0.0365724,0.00302907
20.64,9.86145,5.58996,0.572295,0.495041,0.301944,0.027762,0.0324815,-0.0364563,0.00504768
20.65,9.86641,5.59298,0.572573,0.495374,0.30158,0.0278226,0.034061,-0.0363403,0.00706629
20.66,9.87136,5.59599,0.572851,0.495723,0.301217,0.0279034,0.0356405,-0.0362242,0.00908489
20.67,9.87632,5.599,0.573131,0.496087,0.300855,0.0280043,0.0372199,-0.0361081,0.0111035
20.68,9.88128,5.60201,0.573411,0.496467,0.300495,0.0281254,0.0387994,-0.035992,0.0131221
20.69,9.88625,5.60501,0.573693,0.496863,0.300135,0.0282668,0.0403789,-0.035876,0.0151407
20.7,9.89122,5.60801,0.573977,0.497275,0.299777,0.0284283,0.0419584,-0.0357599,0.0171593
20.71,9.8962,5.61101,0.574262,0.497702,0.29942,0.0286099,0.0435379,-0.0356438,0.0191779
20.72,9.90118,5.614,0.574549,0.498145,0.299064,0.0288118,0.0451174,-0.0355278,0.0211965
20.73,9.90616,5.61699,0.574838,0.498604,0.29871,0.0290339,0.0466969,-0.0354117,0.0232152
20.74,9.91115,5.61997,0.57513,0.499079,0.298356,0.0292761,0.0482763,-0.0352956,0.0252338
20.75,9.91614,5.62295,0.575424,0.49957,0.298004,0.0295386,0.0498558,-0.0351795,0.0272524
20.76,9.92114,5.62593,0.575721,0.500076,0.297653,0.0298212,0.0514353,-0.0350635,0.029271
20.77,9.92614,5.62891,0.57602,0.500599,0.297302,0.030124,0.0530148,-0.0349474,0.0312896
20.78,9.93115,5.63188,0.576323,0.501137,0.296954,0.030447,0.0545943,-0.0348313,0.0333082
20.79,9.93617,5.63485,0.576629,0.501691,0.296606,0.0307901,0.0561738,-0.0347153,0.0353268
20.8,9.9379,5.63587,0.576736,0.501885,0.296486,0.0309132,0.0567187,-0.0346752,0.0360233
20.81,9.94292,5.63883,0.577047,0.502452,0.296125,0.0312693,0.0565977,-0.0374697,0.0352006
20.82,9.94795,5.64179,0.577361,0.503017,0.295737,0.0316172,0.0564767,-0.0402642,0.034378
20.83,9.95298,5.64475,0.577679,0.503581,0.29532,0.0319569,0.0563557,-0.0430587,0.0335553
20.84,9.95802,5.6477,0.578,0.504144,0.294876,0.0322883,0.0562347,-0.0458531,0.0327326
20.85,9.96306,5.65065,0.578325,0.504706,0.294403,0.0326116,0.0561136,-0.0486476,0.03191
20.86,9.96811,5.65359,0.578653,0.505267,0.293903,0.0329265,0.0559926,-0.0514421,0.0310873
20.87,9.97317,5.65652,0.578983,0.505826,0.293374,0.0332333,0.0558716,-0.0542366,0.0302647
20.88,9.97823,5.65945,0.579317,0.506384,0.292818,0.0335318,0.0557506,-0.0570311,0.029442
20.89,9.98329,5.66238,0.579654,0.506941,0.292234,0.0338221,0.0556296,-0.0598256,0.0286194
20.9,9.98837,5.6653,0.579994,0.507497,0.291621,0.0341042,0.0555085,-0.0626201,0.0277967
20.91,9.99344,5.66821,0.580336,0.508051,0.290981,0.0343781,0.0553875,-0.0654146,0.026974
20.92,9.99853,5.67112,0.580681,0.508604,0.290313,0.0346437,0.0552665,-0.068209,0.0261514
20.93,10.0036,5.67402,0.581029,0.509156,0.289617,0.0349011,0.0551455,-0.0710035,0.0253287
20.94,10.0087,5.67691,0.581379,0.509707,0.288893,0.0351503,0.0550245,-0.073798,0.0245061
20.95,10.0138,5.6798,0.581732,0.510257,0.288141,0.0353912,0.0549034,-0.0765925,0.0236834
20.96,10.0189,5.68267,0.582087,0.510805,0.287361,0.0356239,0.0547824,-0.079387,0.0228608
20.97,10.024,5.68554,0.582444,0.511353,0.286553,0.0358484,0.0546614,-0.0821815,0.0220381
20.98,10.0291,5.6884,0.582804,0.511899,0.285718,0.0360647,0.0545404,-0.084976,0.0212154
20.99,10.0343,5.69126,0.583166,0.512443,0.284854,0.0362727,0.0544194,-0.0877704,0.0203928
21,10.0394,5.6941,0.583529,0.512987,0.283962,0.0364726,0.0542983,-0.0905649,0.0195701
21.01,10.0445,5.69694,0.583895,0.513529,0.283042,0.0366642,0.0541773,-0.0933594,0.0187475
21.02,10.0497,5.69976,0.584263,0.514071,0.282095,0.0368475,0.0540563,-0.0961539,0.0179248
21.03,10.0548,5.70258,0.584632,0.514611,0.281119,0.0370226,0.0539353,-0.0989484,0.0171022
21.04,10.06,5.70538,0.585003,0.515149,0.280116,0.0371896,0.0538143,-0.101743,0.0162795
21.05,10.0651,5.70818,0.585376,0.515687,0.279085,0.0373482,0.0536932,-0.104537,0.0154569
21.06,10.0703,5.71097,0.58575,0.516223,0.278025,0.0374987,0.0535722,-0.107332,0.0146342
21.07,10.0754,5.71374,0.586126,0.516758,0.276938,0.0376409,0.0534512,-0.110126,0.0138115
21.08,10.0806,5.7165,0.586503,0.517292,0.275823,0.0377749,0.0533302,-0.112921,0.0129889
21.09,10.0822,5.71737,0.586621,0.517459,0.275468,0.0378151,0.0532923,-0.113795,0.0127316
21.1,10.0874,5.72012,0.587,0.517989,0.274322,0.0379368,0.0526551,-0.115336,0.0115901
21.11,10.0926,5.72285,0.58738,0.518512,0.273161,0.0380469,0.0520179,-0.116877,0.0104486
21.12,10.0978,5.72558,0.587761,0.519029,0.271985,0.0381457,0.0513806,-0.118418,0.00930717
21.13,10.103,5.72829,0.588142,0.51954,0.270793,0.0382331,0.0507434,-0.119959,0.00816571
21.14,10.1082,5.73099,0.588525,0.520044,0.269586,0.038309,0.0501062,-0.121499,0.00702424
21.15,10.1134,5.73368,0.588909,0.520542,0.268363,0.0383736,0.049469,-0.12304,0.00588277
21.16,10.1186,5.73636,0.589293,0.521033,0.267125,0.0384267,0.0488317,-0.124581,0.0047413
21.17,10.1238,5.73903,0.589677,0.521518,0.265871,0.0384684,0.0481945,-0.126122,0.00359983
21.18,10.129,5.74168,0.590062,0.521997,0.264603,0.0384987,0.0475573,-0.127663,0.00245836
21.19,10.1342,5.74432,0.590447,0.52247,0.263318,0.0385176,0.04692,-0.129204,0.00131689
21.2,10.1395,5.74695,0.590832,0.522936,0.262018,0.038525,0.0462828,-0.130745,0.000175426
21.21,10.1447,5.74956,0.591217,0.523395,0.260703,0.0385211,0.0456456,-0.132286,-0.000966043
21.22,10.1499,5.75216,0.591603,0.523848,0.259373,0.0385057,0.0450084,-0.133827,-0.00210751
21.23,10.1552,5.75475,0.591988,0.524295,0.258027,0.0384789,0.0443711,-0.135368,-0.00324898
21.24,10.1604,5.75732,0.592372,0.524736,0.256665,0.0384407,0.0437339,-0.136909,-0.00439045
21.25,10.1657,5.75988,0.592756,0.52517,0.255289,0.0383911,0.0430967,-0.13845,-0.00553192
21.26,10.1709,5.76243,0.59314,0.525598,0.253896,0.0383301,0.0424594,-0.13999,-0.00667339
21.27,10.1762,5.76496,0.593523,0.526019,0.252489,0.0382577,0.0418222,-0.141531,-0.00781485
21.28,10.1814,5.76748,0.593905,0.526434,0.251066,0.0381738,0.041185,-0.143072,-0.00895632
21.29,10.1867,5.76998,0.594286,0.526843,0.249627,0.0380785,0.0405478,-0.144613,-0.0100978
21.3,10.192,5.77247,0.594667,0.527245,0.248173,0.0379718,0.0399105,-0.146154,-0.0112393
21.31,10.1972,5.77494,0.595046,0.527641,0.246704,0.0378537,0.0392733,-0.147695,-0.0123807
21.32,10.2025,5.7774,0.595424,0.528031,0.24522,0.0377242,0.0386361,-0.149236,-0.0135222
21.33,10.2078,5.77985,0.5958,0.528414,0.24372,0.0375833,0.0379988,-0.150777,-0.0146637
21.34,10.2131,5.78228,0.596175,0.528791,0.242204,0.037431,0.0373616,-0.152318,-0.0158051
21.35,10.2184,5.78469,0.596549,0.529161,0.240673,0.0372672,0.0367244,-0.153859,-0.0169466
21.36,10.2237,5.78709,0.596921,0.529525,0.239127,0.037092,0.0360872,-0.1554,-0.0180881
21.37,10.229,5.78947,0.597291,0.529883,0.237565,0.0369054,0.0354499,-0.156941,-0.0192295
21.38,10.2314,5.79056,0.597459,0.530044,0.236846,0.0368164,0.0351587,-0.157645,-0.0197513
21.39,10.2367,5.79292,0.597826,0.530397,0.235245,0.0366195,0.0354486,-0.162663,-0.0196248
21.4,10.242,5.79526,0.598191,0.530753,0.233593,0.0364239,0.0357385,-0.167682,-0.0194983
21.41,10.2473,5.79759,0.598555,0.531112,0.231891,0.0362295,0.0360285,-0.1727,-0.0193718
21.42,10.2526,5.7999,0.598916,0.531474,0.230139,0.0360364,0.0363184,-0.177719,-0.0192454
21.43,10.2579,5.80219,0.599275,0.531838,0.228337,0.0358446,0.0366083,-0.182737,-0.0191189
21.44,10.2633,5.80447,0.599633,0.532206,0.226484,0.035654,0.0368982,-0.187756,-0.0189924
21.45,10.2686,5.80672,0.599989,0.532576,0.224582,0.0354647,0.0371881,-0.192774,-0.0188659
21.46,10.2739,5.80896,0.600342,0.53295,0.222629,0.0352767,0.0374781,-0.197793,-0.0187395
21.47,10.2792,5.81117,0.600694,0.533326,0.220626,0.03509,0.037768,-0.202811,-0.018613
21.48,10.2846,5.81337,0.601044,0.533705,0.218573,0.0349045,0.0380579,-0.20783,-0.0184865
21.49,10.2899,5.81555,0.601392,0.534087,0.216469,0.0347202,0.0383478,-0.212848,-0.0183601
21.5,10.2953,5.8177,0.601738,0.534472,0.214316,0.0345373,0.0386378,-0.217867,-0.0182336
21.51,10.3006,5.81983,0.602083,0.53486,0.212112,0.0343556,0.0389277,-0.222885,-0.0181071
21.52,10.306,5.82194,0.602426,0.535251,0.209858,0.0341751,0.0392176,-0.227904,-0.0179806
21.53,10.3113,5.82403,0.602766,0.535644,0.207554,0.0339959,0.0395075,-0.232922,-0.0178542
21.54,10.3167,5.82609,0.603105,0.536041,0.205199,0.033818,0.0397974,-0.237941,-0.0177277
21.55,10.322,5.82813,0.603443,0.53644,0.202795,0.0336414,0.0400874,-0.242959,-0.0176012
21.56,10.3274,5.83015,0.603778,0.536842,0.20034,0.033466,0.0403773,-0.247978,-0.0174747
21.57,10.3328,5.83214,0.604112,0.537248,0.197835,0.0332919,0.0406672,-0.252996,-0.0173483
21.58,10.3381,5.8341,0.604444,0.537656,0.19528,0.033119,0.0409571,-0.258015,-0.0172218
21.59,10.3435,5.83604,0.604774,0.538067,0.192675,0.0329475,0.0412471,-0.263033,-0.0170953
21.6,10.3489,5.83796,0.605103,0.538481,0.19002,0.0327771,0.041537,-0.268052,-0.0169689
21.61,10.3543,5.83984,0.60543,0.538898,0.187314,0.0326081,0.0418269,-0.27307,-0.0168424
21.62,10.3597,5.8417,0.605755,0.539317,0.184558,0.0324403,0.0421168,-0.278089,-0.0167159
21.63,10.3651,5.84354,0.606079,0.53974,0.181752,0.0322738,0.0424068,-0.283107,-0.0165894
21.64,10.3705,5.84534,0.606401,0.540165,0.178896,0.0321085,0.0426967,-0.288126,-0.016463
21.65,10.3759,5.84711,0.606721,0.540594,0.17599,0.0319445,0.0429866,-0.293144,-0.0163365
21.66,10.3813,5.84886,0.60704,0.541025,0.173033,0.0317818,0.0432765,-0.298163,-0.01621
21.67,10.3849,5.85002,0.607254,0.541318,0.171012,0.0316728,0.043472,-0.301546,-0.0161248
21.68,10.3903,5.85171,0.607569,0.541749,0.168018,0.0315114,0.0427951,-0.297226,-0.0161623
21.69,10.3958,5.85338,0.607884,0.542173,0.165067,0.0313495,0.0421182,-0.292906,-0.0161998
21.7,10.4012,5.85501,0.608196,0.542591,0.16216,0.0311874,0.0414413,-0.288586,-0.0162373
21.71,10.4066,5.85662,0.608507,0.543002,0.159296,0.0310248,0.0407644,-0.284266,-0.0162749
21.72,10.4121,5.8582,0.608817,0.543406,0.156475,0.0308619,0.0400875,-0.279945,-0.0163124
21.73,10.4175,5.85975,0.609125,0.543804,0.153697,0.0306985,0.0394107,-0.275625,-0.0163499
21.74,10.4229,5.86127,0.609431,0.544195,0.150962,0.0305349,0.0387338,-0.271305,-0.0163875
21.75,10.4284,5.86277,0.609735,0.544579,0.148271,0.0303708,0.0380569,-0.266985,-0.016425
21.76,10.4338,5.86424,0.610038,0.544956,0.145622,0.0302064,0.03738,-0.262665,-0.0164625
21.77,10.4393,5.86568,0.61034,0.545326,0.143017,0.0300415,0.0367031,-0.258345,-0.0165
21.78,10.4447,5.8671,0.610639,0.54569,0.140455,0.0298764,0.0360262,-0.254025,-0.0165376
21.79,10.4502,5.86849,0.610937,0.546047,0.137937,0.0297108,0.0353494,-0.249705,-0.0165751
